address,lifetime,most_active_day,activity_days,in_vs_out,num_in,num_out,median_delay,mean_delay,max_delay,min_delay,total_sent,total_recv,avg_out,avg_in,max_diff,addresses_in_out,class
13FM5oGXozSwNdVKZjm3HVrj1qtD5Yv745,8061729,3,29,2.090909091,23,11,85733.5,160534.25,433092,37578,32.92753893,32.92753893,2.99341263,1.431632127,32.92753893,0,0
1GAbPbGg1qQCkGrehVxAKNteaGJEU7rb99,2996726,5,25,11,33,3,35329.5,35329.5,48628,22031,1.56,1.56,0.52,0.047272727,1.56,0,0
1EQBPjn9w5WvEbbbBQKUjtxHxnTMaUSMuc,10479926,5,41,1.782608696,41,23,13359,45451.28571,297433,401,38.86,40.87554166,1.689565217,0.996964431,40.87554166,0,0
166vasb9tjzvtatViByD8yqZzH1PYgBHnQ,121810959,6,49,5.272727273,58,11,150590,150590,150590,150590,0.94664546,0.94699499,0.086058678,0.0163275,0.94699499,0,0
1DtrJAoR32iZWasSeQNqLNuNEjfvxXFtW8,8433211,2,32,10.33333333,31,3,31069.5,31069.5,61786,353,33.08,33.08,11.02666667,1.067096774,33.08,0,0
19BQbehg3TwZ5vfAvC3AgkWiTuFiEU4qQT,14385774,2,75,1.266666667,57,45,17718,48535.38095,180077,104,5905.07,5905.07,131.2237778,103.5977193,5905.07,0,0
1JUJiyTPucL2TszCamwYNJ8Tqeb45XJ4Sa,10188422,2,24,3.333333333,20,6,82226,71255.8,122035,1326,6.78273698,6.78273698,1.04712283,0.314136849,6.28273698,0,0
19Fm7awgnt44vhUda1hTpEaJT8wMCMgv7f,79226824,13,28,13,65,5,0,449.571429,2997,0,0.88,0.88,0.176,0.013538462,0.88,1,0
14YXxmSNDoGvw2W97Q1tjh8LR71tKSSSiK,26051250,8,89,1.172839506,95,81,23331,36528.80556,139623,0,283.28,283.28,3.497283951,2.981894737,283.28,0,0
13dGz7Go3CSRYoyEAiaYf18F1njU66BT2P,3821754,4,39,2,42,21,37569,40081.89474,88915,0,232.48,232.48,11.07047619,5.535238095,232.48,0,0
1QAY8nPSj1TnYNhaGZp7fqrGtEo3ShsbkJ,11242423,3,79,7.833333333,94,12,31040,46670.77778,129929,9187,2552.89,2552.89,212.7408333,27.15840426,2552.89,1,0
19QDGMRKdZ9BpDZP2Re6yaDqNQ7zN4wo1D,199960070,3,179,31.66666667,190,6,66348,3215368,9551509,28247,3401.0437,3401.04521,566.8406167,17.90023795,3401.04521,0,0
18gPHvrg3kNW2h2tXLezXJaWX3MvUVhk7a,13036023,3,39,3.333333333,40,12,51681,199224.7273,1714846,8362,41.15,41.15,3.429166667,1.02875,41.15,0,0
1Af4zjVxQa2df5XyyybW7Pc6R16iYUoC6f,78787471,4,71,2.44,61,25,122900.5,1070249.083,9238307,0,30.4859279,30.4859279,1.219437116,0.49976931,30.4859279,4,0
19DAVPvo4W7uRjakbAYZUe8JHZgnfMjbt2,91931913,2,35,5,30,6,293129.5,1437738,5132619,32074,226220,226220,0.003770333,0.000754067,0.022622,0,0
1Pe7wWfFQBNoV1zt8FJkJJLCCYgecMq334,3981611,7,21,3.142857143,44,14,48929,152501.6667,384948,23628,37.65,37.65,2.689285714,0.855681818,37.65,0,0
19s9PXuJALfiME3H7wCmUGoixYE21LcE4f,23305726,20,34,26.375,211,8,39518.5,39518.5,73176,5861,490.01,490.01,61.25125,2.322322275,490.01,0,0
13uGdNTViekUMeZjbY7bmoun5wRZ3ayWbv,3423567,2,29,8,32,4,61450,65251,118855,15448,4.84,6.81398675,1.21,0.212937086,6.81398675,0,0
1826QBZ5kUoDzZLVm1H5AxBzeG1wq7FZm6,5559616,11,56,1.053763441,98,93,11385,19384.77966,75481,1661,141.31,141.31,1.519462366,1.441938776,141.31,0,0
132u7iyRX3hGYdkE7MHG5iFU3YfjTJspEK,186520381,2,28,1.636363636,18,11,80289.5,551786.6667,2624821,34890,6.54731979,6.54731979,0.59521089,0.363739988,6.54731979,0,0
12eQjLAXmkVV3BbZf95yd9Njb3PrKQdrRw,5454940,4,20,1,17,17,33059.5,46807,189244,1385,29.14317315,29.14317315,1.714304303,1.714304303,29.14317315,0,0
1PEw5kHBEW571yJFVKZhhi4NkePs15LvHm,6712814,9,18,5.5,44,8,42992,373511.8333,1491365,0,1.45525757,1.45525757,0.169407196,0.030801308,1.35525757,0,0
1LEX3tc4xy2eBHJ38UkDyoZsfqiVGsREP5,28957559,6,36,2.19047619,46,21,2587,11553.1579,133268,308,138.7769864,138.7769864,6.608427924,3.016891009,138.7769864,0,0
1HRMrWNmN7DBCUKTJr8E7UnxzDXnKuxGbX,5763666,2,25,1.055555556,19,18,31423,29400.38462,74135,4565,17.94016428,17.94016428,0.996675793,0.944219173,17.94016428,0,0
1Hd2PmAw9NnENpxfm3zYG1cUvGb7Wn4NX,2436807,5,16,15,30,2,17950,17950,17950,17950,4.2,4.2,2.1,0.14,4.2,0,0
1B6NcSdspxv9shwFBrcjo1Yh24VAb8mcbm,1759167,6,19,1.083333333,26,24,13325.5,21234.28571,119872,0,0.52,0.52,0.021666667,0.02,0.52,0,0
1CcAVRaWAHzE7cStw3W26TgeusZhUnSFGt,62295263,2,23,1,14,14,17509,1551956.083,17396103,666,3.63,3.63,0.259285714,0.259285714,3.63,2,0
196ySZkQhN6uxffq1r3XSdAZfKPMykRb7a,191881581,4,50,4.25,51,12,187004.5,2392394.667,12586291,16951,46.15,50.43005,3.845833333,0.98882451,50.43005,0,0
1PjdGJT3rzNYhkW9fSfckShHkm8GEoEMwt,29109352,5,102,2.925,117,40,34505.5,89125.19444,1665590,1867,225.9439921,225.9439921,5.648599801,1.931145231,225.9439921,0,0
1ZkvEgT42BwUnQxbFGKfFrXsRSAeXHSPY,4745703,10,43,1.090909091,48,44,16989,34957.69565,136334,0,203.35,203.35,4.621590909,4.236458333,203.35,1,0
14wyPPnKMwXcPPj8FmzgNT4GPq6ZoDeHKr,7730527,5,18,1.583333333,19,12,2976,9548.363636,61248,281,67.31,67.31,5.609166667,3.542631579,67.31,0,0
1744YYjQaNSeUFCz2dtfYQLs2XYPQhZwRG,4913351,6,19,1,17,17,20010,34098.54546,138978,2960,12.76,12.76,0.750588235,0.750588235,12.76,0,0
12sXrPz1ASHLY2JtjPCht3meF8WtknFcWZ,5210896,2,34,3.666666667,33,9,50299,78817.25,219845,4362,13.93,14.44,1.547777778,0.437575758,14.44,0,0
1DVMKQVvN52DgjBwxsaMhpRwJWwqKDwpAc,2879172,20,25,2.675,107,40,5301,27807.17073,608389,0,480.3,480.3,12.0075,4.488785047,480.3,0,0
127U2BTVQ23td2Fh5dnmdAo6HTXQ3qbNcP,13664854,20,11,1.260869565,29,23,698705,820717.3333,1763447,0,29.43,29.43,1.273478261,1.01,29.29,2,0
14BvspidPdHZKFMFi4keRz7cDkrMFz6Sua,31752242,2,34,4.571428571,32,7,17896,28621.66667,70831,9041,107.39,107.39,15.34142857,3.3559375,107.39,0,0
12bCunvH78WFxTHqZJVHaudMCyuVDhyD1u,4346470,3,46,2.578947368,49,19,6965.5,29714,84007,0,979.86,979.86,51.57157895,19.99714286,979.86,0,0
1DK8nSLKQcL5ysLfBZWKAPo8WscXhCFjWX,7016390,3,49,1,45,45,12927.5,22124.07143,86611,2404,141.41,141.41,3.142444444,3.142444444,141.41,0,0
132dfd1tstSW5LrjuXAxiFxeMUZt9xdd5a,20820457,4,37,5.375,43,8,18060,27821.66667,76118,7298,41.2,41.2,5.15,0.958139535,41.2,0,0
1FNTpsLm8Mitdd99YC1tHSyN2dVMdQiWYo,44621277,5,52,1.533333333,46,30,50410,339815.3,3306147,1894,155.005,155.005,5.166833333,3.369673913,155.005,0,0
1ENy1MXcKUmKEa5uby3nUazbJF5Vf21WLk,140345163,2,58,3.916666667,47,12,185138,569343.6,1464788,12196,77.79100113,77.79100113,6.304434483,1.609642847,75.6532138,0,0
1NRPAFzzic9Hn8YvjgyRDjza9XLjp9FrNF,9628823,6,59,5.352941176,91,17,17843,63371.46154,248853,3414,169.1112058,169.1112058,9.947717987,1.858364899,169.1112058,0,0
1DFzRod3w9y65q85b4kBsgfMZHcaAsiWy6,174140457,4,71,5.076923077,66,13,76317.5,2354753.833,13428699,19793,22.38655667,24.52655667,1.722042821,0.371614495,24.52655667,0,0
14akcjc9r7RT1qivvQFULc2QmwCugUNxth,20907968,8,21,1,28,28,6548.5,29049.6875,120448,2463,6.4,6.4,0.228571429,0.228571429,6.4,0,0
17bStuGbR5F6hauktt1N2BPCcZz4za9PmS,3247813,13,29,5.071428571,142,28,3353,8545.862069,104287,0,118.35,118.35,4.226785714,0.833450704,118.35,0,0
14bswYju5LLcfJGcmxdH6S27fFHjqTpsR7,408308,8,5,7.666666667,23,3,9107.5,9107.5,14194,4021,0.73,0.73,0.243333333,0.03173913,0.73,0,0
1mf3f997fAfHamKtLLMRdhcPTWND22Vs7,41719430,3,84,5.5625,89,16,38058,79361,357972,525,221.31,221.31,13.831875,2.486629213,221.31,0,0
1PJAFeszLofD9eUeND7ywhqyE8tw2g47rw,58628407,7,99,3.346153846,87,26,109699,459799.5238,3612327,4635,18.52019279,18.52019279,0.712315107,0.212875779,18.52019279,0,0
15hpZLPY3zaRmYfXp71icuF3iFcMi1LpWP,207917389,4,101,2.051282051,80,39,64078,504174.75,4691369,616,88.94759545,88.94759545,2.280707576,1.111844943,88.94759545,0,0
13xoym2Aov6H5SDDkvxc4a5YNd8ffQZDiM,165301658,2,34,3,27,9,105109,101758.25,177554,19261,27.36668089,27.36668089,3.040742321,1.013580774,27.36668089,0,0
15nT6CRdwedDuqrt8RALWUuZBA4QhpMG8f,7555901,5,75,9.625,154,16,10072,30847.86667,143954,279,9.86,9.86,0.61625,0.064025974,9.86,0,0
1PR753WUNAXEDgGFpD1anJAYvoC51cTNjS,107397293,4,34,11.28571429,79,7,179070,179070,192058,166082,89.83,89.83001,12.83285714,1.137088734,89.83001,0,0
1A5N6878e6LkT5E852qyPgpfKdKYRH4wuZ,76694186,3,62,2.5,50,20,52110,1424963.6,10742400,1084,493.5,493.5,24.675,9.87,493.5,0,0
1PacXnK3yC7GbEYNGUGxwuzBy83jfcnYzo,82922423,2,50,2.157894737,41,19,42836,86595.94118,252621,1472,229.25,229.25,12.06578947,5.591463415,229.25,0,0
1DYMsJV3pckiVSJjRJ3kkD6N8eshTU8ans,3893854,3,22,2.714285714,19,7,76723,102123.2,227773,3985,28.05,28.05,4.007142857,1.476315789,28.05,0,0
1Jk1VFdYqyngUZrEkKkUhsXuFfqYNj5Rzx,145215210,4,45,1.714285714,36,21,3078478,8036618.667,21028225,3153,36.27202305,36.27202305,1.727239193,1.007556196,36.27202305,0,0
1Dg8M99LkreKTcG4QF8H3ySnyT721ZrL6Y,16220172,4,40,4.444444444,40,9,115088,582392,3777063,2098,148.65,148.65,16.51666667,3.71625,148.65,0,0
17s2rRdcVDHHfDvUc3ukbJNqCtWeFYEhT3,195871717,2,45,1.526315789,29,19,42459565.5,42459565.5,83105980,1813151,135.8347254,140.1048394,7.149196074,4.831201359,140.1048394,0,0
1obk6ozdpiktqmREj8hHHx1xJ94cVF2gg,47518756,38,21,4.153846154,54,13,1005126,1190869.727,4145782,0,12.69344556,12.69344595,0.976418889,0.235063814,12.69344595,3,0
1KdpKxCdUbCJWZjQveaw3r9h4cNZS2E7Jv,212004082,2,64,6.777777778,61,9,26027559,26027559,42605458,9449660,60.411,60.41100001,6.712333333,0.990344262,60.41100001,1,0
1K9YPNam564ZFtwUziNCfnyeZZVLL6PXXh,24977424,2,30,2.666666667,24,9,425562,555249.1429,1470848,11092,22.23849124,22.23849124,2.470943471,0.926603802,22.23849124,0,0
1KzxnMWo8RT7xguaLfqyHoS3AS3rp25PqV,1947047,28,14,1.30952381,55,42,2290,8598.8,32827,371,1540.3,1540.3,36.67380952,28.00545455,1540.3,3,0
13zvAh3djJBHse1ifizwtCti9C4hynVxfe,25875638,4,112,6.411764706,109,17,140293,292277.7333,1674228,1829,79.31,79.31,4.665294118,0.727614679,79.31,0,0
1NssVrXDNEuEhKBZFVSdKRXxLUDNEMQCGz,116228330,1,57,4.181818182,46,11,238727,2530715,14802696,15547,54.82146025,54.86639259,0.609085699,0.146627718,51.85651166,1,0
1NLBH5uQaNcqfCmXNp5xY7HLpQHWWv3dMk,108675331,6,162,3.056603774,162,53,62339.5,248404.1176,5136384,4691,797.44,797.44007,15.04603774,4.922469568,797.44007,0,0
1KRuDKF9kbttwTmecjp74e9pwAUKjvtBUx,3517609,7,21,12,36,3,132727.5,132727.5,163775,101680,52.71,52.71,17.57,1.464166667,52.71,0,0
1AeZ1yqnEXeEtAS7BdvPztjWfyiuCJ9WmX,141468041,7,72,4.5625,73,16,41060,125556.6,787712,2046,86.48,86.48,5.405,1.184657534,86.48,0,0
1GVwY5HCpdLRZZURR3ehyMgL7FJSWTaz8C,18804287,9,146,13,299,23,12234,16631.45455,67401,0,323.7184583,323.7184583,14.07471558,1.082670429,323.7184583,0,0
1Dke3WCzGJBfLis14eYY6pqj6zJHZKsu5X,5768990,50,37,1.04368932,215,206,2912,6720.070866,68280,0,15.36323636,15.36323636,0.074578817,0.071456913,15.36323636,0,0
1DQbfjuFMfGbDpfBpboaqygVpeUqNLKhx2,1417104,15,13,1,36,36,6475.5,10171.54167,34043,847,46.04,46.04,1.278888889,1.278888889,46.04,0,0
15KnvtsJP88EkqpSYWTx3uCjwMQ9P8a3tH,3522110,6,14,6.75,27,4,278046,590605,1477728,16041,0.52934133,0.52934133,0.132335333,0.019605234,0.52934133,0,0
1EkgnypYd3JnnUsAC5Wv6jj99gzveNYMNB,74529072,5,20,2.25,18,8,281573,281573,563146,0,4.99704424,4.99704424,0.62463053,0.277613569,4.99704424,2,0
1EUtK1YfEkAs9g3KpTeDdWtRBncVoWTNVy,4467752,17,42,3.9,117,30,4097,18518.03125,140238,0,49.28042235,49.28042235,1.642680745,0.421200191,49.28042235,0,0
1P3FAMS8PsyvC4PaKXzCm6iYqwzGdXooKX,26082648,60,14,0.983606557,60,61,1336,37683,436351,0,2441.25,2441.251,36.61065574,37.22085,2233.251,18,0
1PwTgMoGDAzytfJFZvNzEzMeAAk7PhVT3e,202269822,4,27,1.052631579,20,19,44387.5,6295587.929,87302336,2300,19.8372712,19.8372712,1.044066905,0.99186356,19.8372712,1,0
1LVYAk2cDNHJdxYqPyEbQBDCzem6aD3Z6H,11959475,20,7,1.125,18,16,1993,2429,5744,424,15.3,15.3,0.95625,0.85,15.3,2,0
157kHSkGfguMaPCndEu3omAHuEfFQw1AHL,6403427,5,56,4.894736842,93,19,13894,29682.06667,228759,1349,96.6,96.6,5.084210526,1.038709677,96.6,0,0
1ZTABNhD2bYDvFskVZGjwLrbEt8oZpy8g,59057060,2,33,8,32,4,189095.5,189095.5,235985,142206,11643.01464,11643.01464,2910.753659,363.8442074,11643.01464,0,0
14cTGSeQdmBPVvFqNBdLC8Y854XqvuFMjf,93164861,5,24,2.166666667,26,12,82953,1921909,8303262,1650,1.39869827,1.39869827,0.116558189,0.053796087,1.39869827,2,0
1KcXtfstnErv6xyS3kLYwLsAdYweinme8z,78747830,2,22,7.666666667,23,3,71305,71305,121812,20798,3.07,3.07,1.023333333,0.133478261,3.07,0,0
1Dtt1Ds2bLeryEZF6vXzVaGymH28PhyoYX,5310400,9,13,1,14,14,11788.5,22530.8,88318,3930,74.36,74.36,5.311428571,5.311428571,74.36,0,0
1DBqvqfLQV92yHJb43EatSDejJXM66JoeX,75495936,4,24,5.5,33,6,7674.5,38534,169364,0,6.46,6.46,1.076666667,0.195757576,6.46,0,0
19CmGWG65LYHnD3i55psmYWvpcvdhbfDBm,59957529,3,46,12.6,63,5,63546,11083034,33182078,3478,6.44983134,6.44983134,1.289966268,0.102378275,6.44983134,0,0
1MYeCVe9Z451WV4co5waVzZMFHugxqmKRe,10271408,12,26,1.34375,43,32,16356.5,34460.44444,263651,0,8.13298477,8.13298477,0.254155774,0.189139181,8.13298477,0,0
13wca6HwXpDivPYKxaNtkHASiM9Tqn2yKW,7165176,3,25,2.555555556,23,9,12001,59029,273877,602,188.15,188.15,20.90555556,8.180434783,188.15,0,0
18RQsiDP5U3y2tLF8W7T6sJyAHjUnpHb23,60034249,4,31,1,30,30,11639,22468.625,83464,3399,31.6375463,31.6375463,1.054584877,1.054584877,31.6375463,0,0
1FXCXvaFkrizXA1ZR2U9vQhue9922MduNB,55147774,6,91,6.75,108,16,9583,31415.15385,119536,1555,111.3757894,111.3757894,6.960986839,1.03125731,111.3757894,0,0
1MbYeWeJfmrRHRpjT77pRGgroFJPfpN9Y,1619641,8,11,8,32,4,17484.5,17484.5,22987,11982,41.71,41.71,10.4275,1.3034375,41.71,0,0
1Mzwnm7ajVaQyKkpeFXvSHP9z9rFbeJuv7,18850,144,1,1,72,72,0,65.205128,2315,0,36,36,0.5,0.5,36,1,0
1EZwQSmKSBtcJJNN5cjfBGoXYSj5GtUxiE,33242613,23,16,1.15,23,20,5854.5,10753.25,31304,0,70.56,70.56,3.528,3.067826087,70.56,1,0
19WzrnZpaRL77cQn8c2kGUEuKM5vwbDHLi,2338869,28,9,1.5625,25,16,436,34742.92857,429796,0,23.98,23.98,1.49875,0.9592,23.98,1,0
1EWqJkoaeu1PWyuVoRKMR7wp75cmqYVe8,526830,58,5,1.205128205,47,39,0,610.347826,4831,0,255.05,255.05,6.53974359,5.426595745,255.05,9,0
1D7SSKdoD2vinxz7XV1HS7rLcdeCcA8BBC,38107616,3,36,1.6875,27,16,61779.5,111761.7143,510859,3183,137.57,137.57,8.598125,5.095185185,137.57,0,0
1662cgefvUN99GhimJuBQS1wi3z3VJ9udL,47302899,2,64,5.090909091,56,11,261852.5,346379.3,811916,14743,46.43546273,46.43546273,4.221405703,0.829204692,46.43546273,0,0
1PjS1ytV79E4LASAnd1KUr7Wt7HYxVY6g7,21516987,3,42,10.5,42,4,51959.5,51959.5,59101,44818,42.94,42.94,10.735,1.022380952,42.94,0,0
1GdxNJuADuTBPL81VnExHCJSpAmoehX8Pz,140277949,4,100,4.842105263,92,19,82169,6973522.8,21647258,8396,210.891964,210.892064,11.09957705,2.292305043,210.892064,0,0
1BQcZmFdJNiuGcDQPrvc4H774nf325kyXa,209541844,2,43,3.7,37,10,1976329.5,2350760.5,4686356,711923,506,506.0001,50.6,13.67567838,506.0001,1,0
18wTioWUVHqcysR5HDoK8Rx4GyqUejhYcz,39623354,9,20,3,24,8,14831.5,141606.625,1029765,0,8.22087953,8.22087953,1.027609941,0.342536647,8.22087953,1,0
18TKNbSLTrd3a2W8mtoH5uNzFhWRWNcuHU,161246735,9,176,2.133333333,160,75,118858.5,864175.0769,21002758,232,1141.922293,1141.922901,14.58763058,6.831771328,1094.072293,5,0
1L4efbBXRGcmkUTLe7tAz8Th9b8yn3uMc2,1651584,7,18,1,27,27,9886,19831.625,65871,804,14.59,14.59,0.54037037,0.54037037,14.59,0,0
1LoHaJgF4hAKMLgyz7zqjeJQ1NR8SrKRGC,104530973,3,25,9,27,3,5923,10771,22710,3680,4.62,4.64002,1.54,0.171852593,4.64002,0,0
1CdrbxGpX5uC26z51rg1UYxboGgQz7UBPe,463638,22,7,4.071428571,57,14,3129,4401.090909,12170,0,10400.04,10400.04,742.86,182.4568421,10400.04,0,0
1FTubD4NuLQp3rrGUBZJPdDxroVkDhUUyC,58100589,37,15,2.105263158,40,19,422985,422985,422985,422985,117.698523,117.698523,6.194659103,2.942463074,117.698523,0,0
13UKWvFmJNfRESELoo6smKsuoEJYhMAkFt,7073824,4,32,3.875,31,8,18159,38135.4,106451,2652,85.32,85.32,10.665,2.752258065,85.32,0,0
13sdkG1jFubL6XVHWqYLUYkPisHNXsyMLi,22603896,2,24,1.8,18,10,51564,49186.66667,52666,43330,37.5,37.5,3.75,2.083333333,37.5,0,0
1PYyqpC1eHdxzciRn2PyQpMYetNxzYwghn,35594728,3,92,5.055555556,91,18,41728.5,41974.1875,67449,6428,384.93,384.93,21.385,4.23,384.93,0,0
13ignD31FysQbaBBVJUzffcQoFxxEuEcbE,88000581,4,43,2.933333333,44,15,329707,718048.0909,3075970,0,58.54660968,58.54661068,3.903107312,1.330604788,58.54661068,2,0
1MfsgefQZtad9ivzAiSWJUhJ1WBngG5eEJ,9093594,5,25,1,26,26,13816,20206.38095,91028,879,120.3321,120.3321,4.628157692,4.628157692,120.3321,0,0
1J2qbib4wSZ6Rnb9XqMuwyN2j6XM9jCKyn,84040443,3,206,5.714285714,200,35,67179.5,369770.3333,3450276,9253,504.9016652,504.9016652,14.42576186,2.524508326,504.9016652,0,0
17M2NkpVC8ERHwyTQcwfDxh53J1tD6HpAZ,60313958,2,115,6.6875,107,16,48812,536785.2667,6542767,673,452.3,452.3,28.26875,4.227102804,452.3,0,0
1GVmhYq9M17qRtiC2N46cpB2WrchM1geeS,2404761,14,27,10.09090909,111,11,10861,11895.66667,25873,0,2.76,2.76,0.250909091,0.024864865,2.76,0,0
18KvJ1NUa2Y94fAEdzbB1PMaMQCX3khAMq,196510522,25,52,2.633333333,79,30,420786,2849538.2,16758777,1984,1246,1246,41.53333333,15.7721519,1246,2,0
1MFG3TkydddRrsxqFKEjRbU4XH3QBKqBtz,59468349,3,92,18.8,94,5,52729,50777.5,56654,40998,30.46,30.46,6.092,0.324042553,30.46,0,0
16GXWF92k7C85AsMwHUEyqVhuPGWP3C6XS,41897947,2,36,2.818181818,31,11,61207,64094.14286,145537,0,88.79603835,88.79603835,8.072367123,2.864388334,88.79603835,0,0
1EoBGvjdrSPEkuPy2E35k515N6KWwJYr7q,143856806,2,38,3.5,35,10,46185113,46185113,46185113,46185113,68.27076812,68.27076812,6.827076812,1.950593375,68.27076812,0,0
19fXnE7DeKfqJ1HNPtgkML3uCUMt99TTcB,101407553,6,43,2.588235294,44,17,10002,23092.09091,164755,0,19.55,19.55,1.15,0.444318182,19.55,0,0
1NV6nxguYLr18NhtGzkNokZpiB5rXHn24t,94283879,5,97,2.12244898,104,49,25883,546759.5122,19713977,229,1637.37,1637.37,33.41571429,15.74394231,1637.37,0,0
1DpNPLpQmvfCUzJuGQsfssj3NjyKaB5sJi,10235052,4,85,6.8,102,15,30623,59260.90909,315049,673,154.7401038,154.7401038,10.31600692,1.517059841,154.7401038,0,0
1Eooewky7ruwnh6fiGTZv4kbf3QwheKP2V,182528301,8,244,6.378378378,236,37,70683,232960.5714,2640168,0,50.9668265,50.9668265,1.377481797,0.215961129,50.9668265,2,0
1CJBrsmjCpJzfLrm2VNCbfXxmXtmpDxpQU,77476365,8,97,19.14285714,134,7,7254.5,7254.5,8227,6282,85.71794556,85.71794556,12.24542079,0.639686161,85.71794556,0,0
1KqLRFkmKQmA8R9gXCALZLxznNFfQTZvqt,1683587,4,17,1,22,22,8805,21965.76191,155205,2016,22.7,22.7,1.031818182,1.031818182,22.7,0,0
13KKv3ywwJ5WYovLgiCAaqpCVuMDEF6oxo,4195896,19,27,133,266,2,13451,13451,13451,13451,1.1,53.65,0.55,0.201691729,53.65,0,0
1Ebekbb8BZux3WtSHuLTW4jBjjmb9UkRkY,184497692,16,77,4.35,87,20,55131,6943263.333,20757551,17108,79.55007839,88.77302596,3.977503919,1.020379609,88.77302596,0,0
1NS4XTgeoUPnJ1hFJRzrsDYouHCZ16idB7,69037661,9,72,6.083333333,146,24,253477,2647166.4,8151661,13147,25.71751143,26.26544983,1.071562976,0.179900341,26.26544983,0,0
12BWopaUPxS9hrNpuoydwv7zAFqhJou5hg,7936460,9,17,2.333333333,21,9,69262,117016.75,354054,3700,18.249,18.249,2.027666667,0.869,18.249,0,0
14wM87S6VPM1QmAKy5xpkSYB1gAVFJNXfk,19963411,14,62,1.077777778,97,90,7979.5,17955.56944,91986,0,64.91,64.91,0.721222222,0.669175258,64.91,0,0
1BGFK4uWrYzdLBZai4UknUDboVnmzusaeX,67185994,32,525,4.016348774,1474,367,21199,44534.72554,1765662,0,86.65099488,86.65099488,0.236106253,0.058786292,86.65099488,0,0
1Pzc2TLHLkg6kbJ8TRc9aMFpHfWtQndRuW,1241392,8,15,12,60,5,18263,15520.33333,26078,2220,10.41896884,10.41896884,2.083793768,0.173649481,10.41896884,0,0
14QzMUZ1EAKQEQFau9d4YSKuXgMVLKHCUL,4219672,4,42,3.2,48,15,2474,15391.33333,76547,0,274.16,274.16,18.27733333,5.711666667,274.16,0,0
19eca4abAYxxXrorWuc5mesN8WLVim5b4j,13153087,22,13,1.3,52,40,787,18282.0303,256381,0,66.06,66.06,1.6515,1.270384615,66.06,1,0
19YdAVBeuHVestA8jN2MFvVDXfyh82WJQH,12962787,11,33,1.023809524,43,42,5399,9418.111111,44098,1400,45.83,45.83,1.091190476,1.065813953,45.83,0,0
19Vu6obtQrUMbYt9ZTSLSnxMHY5od4DVeG,78432568,4,246,7.806451613,242,31,3938.5,810299.5,10832903,305,258.19,258.47,8.328709677,1.068057851,258.47,0,0
14FXT5xMWjkQaKwwfYWmHkAVaPSpEKNEae,75873226,2,45,8.2,41,5,141490,343109.25,1067626,21831,34.20874945,34.20874945,6.84174989,0.834359743,34.20874945,0,0
1ByXyUFbrvvpJN4YRyfG3r4PBZ5otpV2qN,188353238,4,26,1.470588235,25,17,42898,483289.4,2784275,0,109.4722026,109.4722026,6.439541327,4.378888104,109.4722026,1,0
1Ed1mrqE9jGwccGibSpgJs5RLGrmMtaefD,80403164,2,151,30,150,5,1026367.5,1011306.25,1870912,121578,25.09477622,25.09477622,5.018955244,0.167298508,25.09477622,0,0
1BSGbFq4G8r3uckpdeQMhP55ScCJwbvNnG,139336616,441,13,719,719,1,531224,531224,531224,531224,0.1,0.19111,0.1,0.0002658,0.19111,0,0
17feRqsSLouJxLUW5E7nsn7u3uRV3sudGc,69534634,5,232,11.12121212,367,33,70022.5,132332.625,893342,3397,10472.527,10472.527,317.3493031,28.53549592,10472.527,0,0
12MgRXkiiNxyrMRTapzp7NYPsit99ZSTSz,52439151,7,24,4.363636364,48,11,379323,1246945,3330751,30761,0.31933904,0.31933904,0.029030822,0.006652897,0.31933904,1,0
1JVkRzAosyDu4ujTy8VSHR6NSctjDGM6UR,229599813,8,48,7.153846154,93,13,110205098,110205098,110205098,110205098,16.94945434,16.94945434,1.30380418,0.182252197,16.94945434,0,0
1YBd96LtTxdD6SX54VYsPrUo7DiLyHbbv,5154308,9,9,10.66666667,32,3,31048.5,31048.5,47487,14610,0.91,0.91,0.303333333,0.0284375,0.91,1,0
1eU56f3ZAjhJGcRVtqcVfVYMLyP7BXsgP,47675429,4,20,2.363636364,26,11,2337,116582.2857,463501,1131,18.68,18.68,1.698181818,0.718461538,18.68,1,0
16jk65wQGY46TUK4zdQN5BcsUPzjAxoV1r,19459864,6,57,1,64,64,14651.5,19809.08929,96636,898,71.94,71.94,1.1240625,1.1240625,71.94,0,0
1HwC9CNY2WqijcS1wqUmffh9feUdst5P1X,5444173,5,43,3.333333333,50,15,32275,41968.16667,97624,1568,41.63008259,41.63008259,2.775338839,0.832601652,41.63008259,0,0
1HFiYiTvXUY9CmkU5U5kVUZ8aPTV2khhMq,5187782,7,13,4.833333333,29,6,212762,212762,397317,28207,2.63060787,2.63060787,0.438434645,0.090710616,2.63060787,0,0
14jtSZM2Hyrkvj1YDFG5dmmmartFxS2qDq,4948504,3,38,1.52173913,35,23,17619.5,24306.86364,123039,302,115.26,115.26,5.011304348,3.293142857,115.26,0,0
1DJq4SAcbEvAEPuQEVSkaMgHqwR89nVWaj,5755591,3,30,2.5,30,12,31540,50794.18182,200892,513,28.31,29.48,2.359166667,0.982666667,29.48,0,0
12uayPKkQ8ZifPP7vHGvojNTGJ3Me2redk,10875234,3,57,2.565217391,59,23,7448,27763.90476,220857,1011,36.1419263,36.1419263,1.5713881,0.612575022,36.1419263,0,0
